Date,TMAX,TMIN,WMAX,RTOT
3/28/2016,13.64,2.84,5.818075283,0
3/29/2016,17.74,5.54,13.3461605,8.02
3/30/2016,23.04,9.14,15.20526225,13.63
3/31/2016,11.94,3.54,10.50047618,0.29
4/1/2016,9.54,0.34,15.58621186,0.06
4/2/2016,16.14,-0.66,13.22308587,0
4/3/2016,13.74,-0.96,10.25524256,0.12
4/4/2016,9.04,-0.96,10.38460399,0
4/5/2016,14.44,6.44,15.65407295,10.26
4/6/2016,7.04,1.64,10.82312339,0.46
4/7/2016,6.14,-1.36,12.7314571,0.3
4/8/2016,3.54,-3.06,10.77032961,0
4/11/2016,10.44,0.74,5.015974482,0
4/12/2016,13.64,2.44,4.891829923,0
4/13/2016,17.64,4.44,5.249761899,0
4/14/2016,20.64,7.44,4.967896939,0.01
4/15/2016,22.74,12.44,5.015974482,0.57
4/16/2016,23.54,13.54,4.596737974,0
4/17/2016,24.94,15.34,4.827007354,0
4/18/2016,21.74,15.64,4.110960958,0.01
4/19/2016,17.94,13.84,7.71621669,6.56
4/20/2016,20.74,12.74,10.77125805,8.55
4/21/2016,17.84,7.44,7.924645102,0.42
4/22/2016,18.74,6.84,5.787054518,0
4/23/2016,22.84,10.84,7.800640999,0
4/24/2016,25.84,16.04,10.49571341,3.03
4/25/2016,25.64,14.94,6.964194139,1.9
4/26/2016,22.94,11.34,8.00624756,24.2
4/27/2016,18.44,7.44,7.324616031,0.36
4/28/2016,17.44,9.54,6.747592163,0.02
4/29/2016,14.84,11.04,8.736704184,14.63
4/30/2016,20.04,9.64,6.894200461,6.05
5/1/2016,11.74,8.44,5.614267539,1.08
5/2/2016,16.24,7.54,6.801470429,0.05
5/3/2016,13.14,6.74,9.590099061,4.56
5/4/2016,17.74,6.34,9.192388155,0.09
5/5/2016,22.94,7.94,5.1623638,0
5/6/2016,24.24,12.34,10.22007828,2.52
5/7/2016,17.54,10.44,6.555150647,7.95
5/8/2016,22.64,12.34,8.523496935,21.69
5/9/2016,25.64,17.24,9.49210198,4.4
5/10/2016,27.04,15.84,4.695742753,18.55
5/11/2016,20.44,11.24,7.354590403,4.37
5/12/2016,18.94,9.44,9.26984358,5.63
5/13/2016,8.44,4.14,8.060397013,0.17
5/14/2016,12.64,3.94,7.003570518,0
5/15/2016,13.94,5.54,5.693856338,3.06
5/16/2016,15.34,6.74,4.477722635,3.7
5/17/2016,17.44,5.84,3.860051813,0.45
5/18/2016,18.44,7.84,3.712142239,0.08
5/19/2016,18.84,10.74,5.135172831,0
5/20/2016,20.94,11.14,5.385164807,2.84
5/21/2016,24.34,10.64,4.393176527,0
5/22/2016,24.34,12.64,3.720215048,0
5/23/2016,25.74,13.84,5.869412236,0
5/24/2016,27.94,17.04,7.907591289,9.08
5/25/2016,28.64,20.04,5.630275304,8.5
5/26/2016,25.24,19.54,7.338937253,14.79
5/27/2016,23.14,18.94,8.360023923,3.26
5/28/2016,26.14,17.84,5.700877125,0.17
5/29/2016,27.84,16.54,2.62488095,0
5/30/2016,26.24,18.24,3.301514804,4.67
5/31/2016,26.84,17.94,3.413209633,4.31
6/1/2016,24.14,16.44,3.471310992,0
6/2/2016,26.44,15.34,2.863564213,0
6/3/2016,23.54,16.34,5.080354318,10.7
6/4/2016,20.64,14.94,6.30634601,0.39
6/5/2016,24.74,14.14,5.966573556,1.25
6/6/2016,19.44,11.54,6.32455532,0.17
6/7/2016,22.44,10.94,3.453983208,0
6/8/2016,26.74,14.24,6.484597135,0
6/9/2016,30.54,19.14,5.643580424,2.06
6/10/2016,31.74,21.04,5.263078947,0
6/11/2016,27.64,16.44,4.669047012,0
6/12/2016,28.54,15.64,3.635931793,0.4
6/13/2016,29.34,20.64,4.609772229,16.26
6/14/2016,31.74,22.24,5.346026562,1.41
6/15/2016,27.54,17.14,6.08276253,0
6/16/2016,26.44,15.84,5.5,0
6/17/2016,28.54,15.34,4.509988914,0
6/18/2016,28.94,18.34,4.887739764,2.48
6/19/2016,30.84,22.34,6.129437168,4.47
6/20/2016,26.14,17.34,5.277309921,1.99
6/21/2016,28.74,17.44,7.441102069,14.91
6/22/2016,27.94,18.04,5.323532662,0.73
6/23/2016,27.34,16.84,3.228002478,0.25
6/24/2016,29.54,18.84,4.049691346,0.64
6/25/2016,30.14,21.44,5.185556865,14.58
6/26/2016,29.94,19.14,5.154609588,0.48
6/27/2016,21.44,11.14,4.738143096,0.14
6/28/2016,22.84,10.94,3.612478374,0
6/29/2016,25.44,12.64,3.44818793,1.3
6/30/2016,20.24,10.54,5.9,0.16
7/1/2016,17.14,11.24,3.436568055,3.59
7/2/2016,17.64,14.04,5.215361924,81.01
7/3/2016,23.54,17.14,3.1144823,3.24
7/4/2016,27.84,18.34,3.313608305,0.23
7/5/2016,30.74,21.44,6.152235366,22.16
7/6/2016,30.74,21.84,10.84619749,3.85
7/7/2016,29.34,19.44,5.188448708,4.23
7/8/2016,24.74,16.44,4.327817002,0.02
7/9/2016,25.64,14.04,3.02654919,0
7/10/2016,29.54,19.04,4.901020302,0.52
7/11/2016,29.24,20.84,5.578530272,2.84
7/12/2016,30.64,22.84,6.511528238,20.17
7/13/2016,28.44,19.34,5.3,6.01
7/14/2016,24.54,15.44,4.957822102,0
7/15/2016,25.54,14.54,3.189043744,0
7/16/2016,28.24,16.84,6.216912417,1.29
7/17/2016,30.84,21.94,6.152235366,19.33
7/18/2016,28.24,20.14,3.612478374,0
7/19/2016,28.64,22.24,3.535533906,0.92
7/20/2016,31.64,22.04,4.788527958,0
7/21/2016,33.14,23.94,4.070626487,2.57
7/22/2016,31.04,23.94,2.973213749,4.13
7/23/2016,31.64,23.74,5.458937626,8.06
7/24/2016,29.44,20.44,3.733630941,5.9
7/25/2016,28.14,20.14,3.832753579,0
7/26/2016,28.34,18.94,2.594224354,0.02
7/27/2016,28.54,18.24,2.385372088,3.35
7/28/2016,25.94,18.64,3.383784863,1.44
7/29/2016,25.54,18.34,3.405877273,2.38
7/30/2016,26.84,15.24,2.334523506,0.06
7/31/2016,28.34,19.24,3.324154028,9.91
8/1/2016,29.74,19.64,3.220248438,0
8/2/2016,28.64,21.54,2.828427125,1.03
8/3/2016,29.94,19.44,3.006659276,0
8/4/2016,30.24,19.44,4.716990566,5.32
8/5/2016,26.84,17.84,3.001666204,0.05
8/6/2016,26.14,15.54,3.420526275,0.02
8/7/2016,26.74,17.24,4.30464865,0.34
8/8/2016,29.84,17.94,3,0
8/9/2016,31.24,19.64,2.716615541,0.29
8/10/2016,31.14,21.64,3.668787266,1.49
8/11/2016,29.74,23.34,5.283937925,5.83
8/12/2016,26.44,20.04,3.301514804,14.89
8/13/2016,25.84,18.34,2.640075756,0
8/14/2016,23.64,17.94,7.026378868,52.2
8/15/2016,25.74,18.54,5.730619513,9.77
8/16/2016,28.04,19.34,3.046309242,2.74
8/17/2016,27.14,19.64,4.052159918,3.7
8/18/2016,28.24,20.04,4.019950248,0.45
8/19/2016,25.14,14.94,5.590169944,1.04
8/20/2016,22.64,13.34,5.239274759,0.08
8/21/2016,24.14,10.94,3.2984845,0.04
8/22/2016,25.74,14.44,5.20096145,0.33
8/23/2016,29.94,19.94,6.573431372,8.46
8/24/2016,28.74,19.74,6.723094526,0.27
8/25/2016,26.44,19.44,2.517935662,0.78
8/26/2016,29.34,21.84,4.459820624,9.4
8/27/2016,29.94,21.64,2.865309756,2.19
8/28/2016,29.14,21.14,3.157530681,6.11
8/29/2016,29.54,20.74,2.102379604,8.9
8/30/2016,26.84,14.44,4.801041554,6
8/31/2016,22.44,13.74,6.280127387,0.26
9/1/2016,22.14,12.74,5.51724569,0
9/2/2016,24.84,12.34,3.649657518,0
9/3/2016,26.14,14.84,4.10487515,0
9/4/2016,29.14,18.04,5.852349955,0.11
9/5/2016,30.24,21.24,5.800862005,0.74
9/6/2016,30.84,22.54,6.685057965,1.24
9/7/2016,26.44,20.84,6.700746227,2.47
9/8/2016,26.94,21.64,5.185556865,37.14
9/9/2016,23.24,14.14,6.58634952,0.89
9/10/2016,22.64,11.04,3.39705755,0
9/11/2016,24.24,12.64,4.031128874,0
9/12/2016,27.14,14.64,4.201190308,0.77
9/13/2016,24.04,15.74,4.103656906,4.07
9/14/2016,25.44,16.44,3.50142828,0
9/15/2016,27.44,17.94,4.609772229,12.02
9/16/2016,27.54,18.14,3.301514804,2.86
9/17/2016,25.24,14.74,2.683281573,0
9/18/2016,26.84,14.34,4.049691346,0
9/19/2016,28.34,16.54,2.817800561,0
9/20/2016,28.64,18.64,3.905124838,0
9/21/2016,28.94,17.34,3.059411708,0
9/22/2016,29.94,18.24,2.319482701,0
9/23/2016,28.54,19.34,4.295346319,0.59
9/24/2016,29.34,17.34,4.854894438,6.91
9/25/2016,19.74,10.74,7.256721023,4.13
9/26/2016,20.84,10.74,7.406078585,0
9/27/2016,14.34,10.34,6.407807737,1.55
9/28/2016,19.64,13.14,6.040695324,2.23
9/29/2016,19.74,11.44,7.155417528,5.69
9/30/2016,19.34,13.44,3.7,4.34
10/1/2016,18.44,11.14,2.640075756,0.19
10/2/2016,21.34,11.14,3.052867504,0.34
10/3/2016,23.64,12.64,5.818075283,0
10/4/2016,24.84,18.14,7.566372975,0.64
10/5/2016,27.14,18.14,5.375872022,0.71
10/6/2016,22.14,8.74,6.449806199,1.55
10/7/2016,18.24,7.14,4.328972164,0
10/8/2016,21.34,9.34,2.517935662,0
10/9/2016,22.64,10.34,3.577708764,0
10/10/2016,23.34,12.24,5.393514624,0
10/11/2016,22.94,9.74,8.011242101,19.67
10/12/2016,14.44,6.44,4.427188724,0
10/13/2016,18.64,6.64,4.301162634,0
10/14/2016,21.04,12.74,8.523496935,0.16
10/15/2016,23.54,17.14,7.057619995,3.54
10/16/2016,27.24,19.54,9.900505038,0
10/17/2016,26.44,15.34,9.873702446,0.1
10/18/2016,22.24,13.44,7.200694411,0.21
10/19/2016,14.44,6.94,7.559100476,2.67
10/20/2016,10.94,5.14,6.440496875,0
10/21/2016,16.24,4.64,5.1623638,0
10/22/2016,20.24,8.54,7.747257579,0
10/23/2016,15.54,7.04,4.031128874,0
10/24/2016,14.84,5.04,5.77754273,0.22
10/25/2016,15.94,7.64,6.946221995,3.72
10/26/2016,14.74,8.34,6.32455532,0.26
10/27/2016,18.44,7.04,6.414047084,0
10/28/2016,23.84,15.94,7.280109889,0
10/29/2016,19.24,9.14,5.43783045,0.34
10/30/2016,18.54,8.04,5.656854249,0
10/31/2016,24.24,15.24,6.98140387,0
11/1/2016,23.84,17.34,8.028075735,10.16
11/2/2016,19.24,10.74,5.217278984,5.9
11/3/2016,15.64,7.94,3.606937759,0
11/4/2016,17.94,7.54,2.5,0
11/5/2016,17.94,7.74,3.023243292,0
11/6/2016,18.24,7.44,3.289376841,0
11/7/2016,14.94,7.24,5.315072906,5.73
11/8/2016,12.14,5.24,4.414748011,0
11/9/2016,14.14,4.64,6.576473219,0
11/10/2016,12.24,3.54,6.5,0.01
11/11/2016,10.14,1.74,3.224903099,0
11/12/2016,11.24,1.74,4.957822102,0
11/13/2016,14.34,3.84,5.060632372,0
11/14/2016,14.34,6.94,4.418144407,0
11/15/2016,16.14,6.24,4.148493703,0
11/16/2016,20.54,9.74,7.64852927,0
11/17/2016,19.14,5.24,10.74895344,8.2
11/18/2016,5.24,-1.96,10.42017274,0.06
11/19/2016,3.34,-3.46,5.464430437,0
11/20/2016,5.14,-2.46,3.106444913,0
11/21/2016,7.04,-0.06,6.216912417,10.32
11/22/2016,7.74,4.64,6.824954212,10.45
11/23/2016,7.84,2.64,5.635601121,0
11/24/2016,7.54,0.34,4.215447782,0
11/25/2016,8.74,0.44,4.338202393,0
11/26/2016,9.04,1.14,8.188406438,0.36
11/27/2016,12.04,6.04,10.23572176,17.71
11/28/2016,13.04,6.14,7.211102551,0
11/29/2016,8.14,3.14,7.668767828,0.08
11/30/2016,5.04,0.54,6.312685641,0.08
12/1/2016,6.04,1.24,4.512205669,0.01
12/2/2016,5.54,-0.16,2.282542442,0
12/3/2016,2.34,1.14,4.295346319,5.49
12/4/2016,2.24,-5.46,3.649657518,0.06
12/5/2016,3.04,-2.46,6.35295207,1.45
12/6/2016,0.24,-4.36,5.197114584,0
12/7/2016,-4.26,-6.66,7.52861209,0
12/8/2016,-3.96,-7.76,4.606517123,0.01
12/9/2016,-2.56,-6.96,4.477722635,0.1
12/10/2016,2.14,-2.66,6.772001181,8.92
12/11/2016,1.44,-4.76,6.860029154,0.2
12/12/2016,0.04,-8.96,6.315061362,0.1
12/13/2016,-2.86,-10.86,7.446475676,0
12/14/2016,-9.06,-13.56,6.370243323,0
12/15/2016,0.14,-10.16,6.243396512,0.18
12/16/2016,4.74,-7.26,8.440379138,10.61
12/17/2016,-6.66,-17.66,8.348652586,0.23
12/18/2016,-8.66,-18.16,3.676955262,0
12/19/2016,-2.66,-11.76,7.021395873,0
12/20/2016,-0.06,-8.46,4.947726751,0
12/21/2016,2.64,-3.26,4.827007354,0
12/22/2016,2.64,-1.16,6.818357573,1.91
12/23/2016,5.74,2.14,3.54682957,0.37
12/24/2016,14.14,-0.86,8.600581376,3.76
12/25/2016,15.94,2.34,11.1,11.18
12/26/2016,3.24,-1.16,5.20096145,0
12/27/2016,5.84,-1.46,7.684399781,0
12/28/2016,1.34,-1.56,9.270382948,0.32
12/29/2016,1.94,-1.66,7.964923101,0.31
12/30/2016,6.44,-2.06,8.832326987,0
12/31/2016,4.54,-2.36,3.612478374,0.02
1/1/2017,7.64,1.44,3.301514804,1.47
1/2/2017,9.04,-2.16,7,0.3
1/3/2017,-4.36,-7.36,7.874642849,0
1/4/2017,-7.66,-10.46,4.295346319,1.06
1/5/2017,-10.16,-13.96,4.5607017,0
1/6/2017,-7.26,-15.06,4.850773134,0
1/7/2017,-6.26,-14.56,6.476109943,0
1/8/2017,2.04,-7.06,9.178235124,0.1
1/9/2017,10.04,0.44,11.92686044,9.72
1/10/2017,13.44,-1.36,9.323625904,1.43
1/11/2017,13.74,-2.56,6.94046108,4.54
1/12/2017,-0.16,-4.66,5.456189146,1.62
1/13/2017,2.54,-1.96,2.720294102,0.34
1/14/2017,-0.76,-2.96,3.224903099,3.08
1/15/2017,9.94,0.34,4.328972164,18.15
1/16/2017,11.44,3.04,6.768308504,1.93
1/17/2017,7.14,1.64,5.008991915,0.1
1/18/2017,6.84,0.74,4.38634244,2.65
1/19/2017,11.54,5.74,5,1.33
1/20/2017,14.64,8.24,7.940403012,0.73
1/21/2017,11.64,5.34,8.158431222,1.81
1/22/2017,5.54,2.04,6.835934464,0.18
1/23/2017,7.84,1.14,7.610519036,0.06
1/24/2017,9.74,2.34,9.751410154,0.98
1/25/2017,2.64,-1.56,8.802272434,1.08
1/26/2017,-0.96,-3.16,7.011419257,0.66
1/27/2017,-0.56,-3.26,6.236184731,1.11
1/28/2017,-1.16,-5.66,8.127115109,0.92
1/29/2017,2.84,-5.96,7.920858539,0.06
1/30/2017,4.54,1.14,9.464142856,0.13
1/31/2017,3.64,-2.46,5.047771786,0.44
2/1/2017,-0.86,-4.66,5.366563146,0
2/2/2017,-1.86,-6.46,4.801041554,0
2/3/2017,1.04,-6.76,7.510659092,0
2/4/2017,4.54,-1.66,6.646803743,0.06
2/5/2017,11.04,-1.06,4.866210024,6.31
2/6/2017,13.94,2.84,7.632168761,8.8
2/7/2017,2.34,-5.66,6.350590524,3.2
2/8/2017,-6.56,-11.36,5.798275606,0.02
2/9/2017,7.04,-7.46,8.538149682,0
2/10/2017,8.34,4.14,5.099019514,2.38
2/11/2017,8.84,-0.46,9.689685237,0.23
2/12/2017,7.04,-1.16,4.802082881,0
2/13/2017,6.44,0.64,6.964194139,0.14
2/14/2017,2.74,-2.36,6.008327554,0
2/15/2017,9.64,-1.46,5.727128425,0
2/16/2017,14.14,4.04,6.646803743,0
2/17/2017,16.24,7.34,4.981967483,0
2/18/2017,17.74,6.84,3.56931366,0
2/19/2017,18.34,9.64,7.20624729,0.86
2/20/2017,18.04,13.14,4.609772229,1.76
2/21/2017,19.44,11.04,5.403702434,0.09
2/22/2017,15.14,13.34,6.425729531,0.75
2/23/2017,15.94,1.24,10.02447006,2.75
2/24/2017,4.34,-2.66,9.861541462,0.6
2/25/2017,7.04,-2.66,8.527602242,0
2/26/2017,10.44,0.34,6.824954212,2.76
2/27/2017,19.74,8.54,11.85959527,23.93
2/28/2017,15.64,0.74,10.95536398,0.89
3/1/2017,4.94,-1.86,6.519202405,0.94
3/2/2017,2.84,-3.36,4.031128874,0
3/3/2017,10.14,-0.06,5.882176468,0.33
3/4/2017,13.44,4.44,8.709190548,0.09
3/5/2017,15.84,9.04,10.75174404,13.41
3/6/2017,16.24,6.34,11.93314711,9.12
3/7/2017,11.74,3.24,10.10791769,0
3/8/2017,15.74,3.94,6.476109943,0.12
3/9/2017,1.94,-3.26,6.923149572,0
3/10/2017,1.24,-3.86,3.201562119,0
3/11/2017,2.94,-4.76,4.070626487,0
3/12/2017,1.74,-2.66,4.9979996,7
3/13/2017,-1.36,-7.06,6.741661516,0.81
3/14/2017,-1.46,-8.56,5.303772242,0.02
3/15/2017,5.74,-7.66,5.656854249,1.04
3/16/2017,9.54,0.84,6.074537019,3.4
3/17/2017,5.54,0.04,7.638062582,0.07
3/18/2017,11.14,-0.76,4.709564736,0.02
3/19/2017,9.54,6.24,6.334824386,5.14
3/20/2017,9.74,0.74,6.044005295,0.85
3/21/2017,5.64,-2.76,6.58559033,0
3/22/2017,11.74,-0.66,7.021395873,0.04
3/23/2017,15.94,8.74,8.417244205,1.83
3/24/2017,16.14,13.94,8.508818954,4.83
3/25/2017,14.34,9.84,5.993329626,4.97
3/26/2017,17.34,8.54,6.264982043,12.2
3/27/2017,12.64,5.14,5.2,0.06
3/28/2017,11.44,5.84,6.923149572,0.5
3/29/2017,20.44,9.94,8.220097323,38.51
3/30/2017,10.84,4.64,7.119691005,2.37
3/31/2017,12.44,1.34,4.071854614,0
4/1/2017,11.94,5.24,4.565084884,1.69
4/2/2017,15.94,11.04,9.873196038,12.27
4/3/2017,12.74,6.94,8.4,0.73
4/4/2017,14.04,4.04,10.15923225,43.76
4/5/2017,4.94,2.24,10.6780148,1.17
4/6/2017,10.54,-0.16,5.5,0
4/7/2017,16.74,3.94,8.023091673,0
4/8/2017,20.94,11.44,10.56503668,0.02
4/9/2017,18.04,14.64,9.620810777,6.12
4/10/2017,15.44,7.74,4.973932046,0.04
4/11/2017,18.84,6.54,4.738143096,0
4/12/2017,21.94,10.64,6.109828148,12.48
4/13/2017,21.14,14.54,5.60357029,4.09
4/14/2017,23.84,16.54,9.183136719,0.33
4/16/2017,19.44,10.64,3.436568055,0
4/17/2017,21.94,10.04,5.672741841,0
4/18/2017,25.24,14.94,6.488451279,1.29
4/19/2017,22.94,9.84,8.489994111,2.87
4/20/2017,12.14,5.74,6.929646456,0.02
4/21/2017,11.84,5.54,7.778174593,0
4/22/2017,17.84,5.54,5.403702434,0
4/23/2017,20.24,7.64,4.418144407,0
4/24/2017,22.64,11.44,7.624303247,0
4/25/2017,19.34,13.84,8.421401309,51.83
4/26/2017,14.34,9.24,8.547514259,6.91
4/27/2017,18.24,8.34,6.860029154,3.33
4/28/2017,18.44,12.74,5.590169944,94.69
4/29/2017,20.64,12.54,9.507891459,59.18
4/30/2017,13.34,7.64,10.54229577,1.74
5/1/2017,13.54,5.34,9.865596789,0.11
5/2/2017,9.44,4.04,8.544588931,24.37
5/3/2017,7.14,5.94,11.13597773,45.08
5/4/2017,11.94,6.04,11.50043477,0
5/5/2017,12.84,5.34,5.921148537,9.53
5/6/2017,15.34,4.34,4.242640687,0
5/7/2017,17.14,6.44,3.492849839,0.24
5/8/2017,21.84,11.24,3.667424164,0.66
5/9/2017,24.14,13.74,3.44818793,19.65
5/10/2017,19.84,10.34,6.228964601,1.57
5/11/2017,19.54,10.24,5.470831747,0
5/12/2017,21.64,9.94,3.264965543,0
5/13/2017,24.64,14.74,5.953990259,0
5/14/2017,26.74,15.74,4.810405388,0
5/15/2017,26.54,17.24,8.273451517,0
5/16/2017,24.44,19.44,10.0448992,0
5/17/2017,27.54,16.24,8.766413178,0.16
5/18/2017,21.34,10.64,6.780117993,6.22
5/19/2017,25.94,14.94,6.844705983,21.42
5/20/2017,18.74,8.84,7.006425622,1.27
5/21/2017,20.34,7.94,6.243396512,0.14
5/22/2017,18.14,13.64,4.159326869,14.16
5/23/2017,16.34,12.44,5.622277119,9.49
5/24/2017,20.54,12.34,6.841052551,0.39
5/25/2017,23.34,12.14,6.89637586,0.3
5/26/2017,25.74,15.54,3.860051813,2.51
5/27/2017,24.64,15.34,6.795586803,15.63
5/28/2017,23.54,13.04,7.602631123,0.41
5/29/2017,21.84,12.34,7.410802925,0.24
5/30/2017,21.04,11.44,5.950630219,0.12
5/31/2017,23.84,11.94,2.823118843,0
6/1/2017,26.34,13.54,2.353720459,0
6/2/2017,28.04,17.14,3.178049716,0.06
6/3/2017,28.04,19.04,3.623534186,3.17
6/4/2017,28.04,14.74,6.209669879,0.63
6/5/2017,21.74,11.84,5.770615219,0.02
6/6/2017,20.94,11.64,6.407027392,0
6/7/2017,23.14,11.74,2.823118843,0
6/8/2017,26.24,15.54,6.168468205,0.26
6/9/2017,26.44,16.14,6.802940541,0
6/10/2017,28.74,18.54,7.561084578,0
6/11/2017,30.54,19.64,5.412947441,0.11
6/12/2017,30.84,21.74,4.74341649,6.94
6/13/2017,30.34,21.44,6.52533524,10.74
6/14/2017,30.24,20.84,4.2,3.05
6/15/2017,29.44,18.04,5.336665626,7.02
6/16/2017,28.74,21.24,7.984985911,5.71
6/17/2017,24.84,16.24,8.207313811,0.09
6/18/2017,23.04,14.94,8.372574276,1.86
6/19/2017,25.64,14.84,5.119570294,0.1
6/20/2017,28.54,17.74,4.308131846,0.24
6/21/2017,27.04,20.04,7.454528825,0.82
6/22/2017,26.34,16.04,6.217716623,15.14
6/23/2017,20.24,13.64,6.835202996,0.04
6/24/2017,20.44,11.24,7.280109889,0.13
6/25/2017,20.44,10.34,5.600892786,6.58
6/26/2017,21.74,9.44,3.511409973,0
6/27/2017,24.94,12.24,8.676404785,0
6/28/2017,28.54,20.44,7.74209274,5.21
6/29/2017,27.24,20.74,6.440496875,16.37
6/30/2017,25.84,16.64,5.246903849,0
7/1/2017,27.94,16.54,3.492849839,0
7/2/2017,29.54,18.54,3.44818793,3.67
7/3/2017,28.14,18.94,2.941088234,3.05
7/4/2017,25.64,19.84,3.551056181,7.8
7/5/2017,27.94,19.84,3.417601498,0.11
7/6/2017,27.84,17.94,7.244308111,4.52
7/7/2017,24.94,15.84,4.318564576,0.18
7/8/2017,26.24,15.14,3.733630941,2.17
7/9/2017,29.24,20.14,6.98140387,5.36
7/10/2017,29.24,21.84,5.604462508,5.43
7/11/2017,30.74,20.44,5.554277631,0.41
7/12/2017,29.34,21.54,5.852349955,18.94
7/13/2017,23.74,16.34,4.517742799,0.06
7/14/2017,22.84,13.74,2.360084744,0.17
7/15/2017,26.14,14.44,4.606517123,4.42
7/16/2017,25.54,15.44,3.883297568,0.07
7/17/2017,27.34,15.44,2.418677324,0
7/18/2017,30.74,16.84,2.370653918,1.87
8/1/2017,26.74,17.14,2.404163056,7.85
8/2/2017,26.74,18.44,4.060788101,16.96
8/3/2017,20.54,9.04,6.963476143,0.53
8/4/2017,23.04,12.04,3.275667871,0.65
8/5/2017,17.94,15.64,5.292447449,13.71
8/6/2017,22.84,14.14,4.588027899,3.72
8/7/2017,23.84,10.74,3.466987165,0
8/8/2017,24.14,14.24,2.687005769,0
8/9/2017,25.64,14.14,3.966106403,8.07
8/10/2017,25.44,13.94,4.177319715,9.94
8/11/2017,23.24,13.64,3.420526275,0.1
8/12/2017,23.54,12.34,2.801785145,0.02
8/13/2017,26.34,15.34,2.692582404,0.15
8/14/2017,27.94,19.14,3.423448554,5.19
8/15/2017,27.74,19.44,5.208646657,24.33
8/16/2017,28.54,18.04,7.368174808,0.95
8/17/2017,26.34,16.24,5.693856338,0
8/18/2017,26.44,16.74,5.586591089,7.81
8/19/2017,29.74,17.94,3.544009029,0.03
8/20/2017,29.94,21.04,6.726812024,18.96
8/21/2017,26.44,14.64,6.168468205,22.02
8/22/2017,22.74,12.14,5.456189146,0
8/23/2017,22.54,12.54,3.088689042,0.05
8/24/2017,21.84,10.84,3.748332963,0
8/25/2017,23.64,11.34,3.44818793,0
8/26/2017,25.04,13.24,3.98246155,0
8/27/2017,25.44,15.74,2.80713377,7.26
8/28/2017,25.74,15.64,2.731300057,0.26
8/29/2017,24.64,14.44,2.729468813,0.15
8/30/2017,24.54,15.84,7.077428912,0.91
8/31/2017,19.24,9.24,7.516648189,0
9/1/2017,22.74,8.14,4.254409477,0
9/2/2017,26.54,13.14,4.244997055,0
9/3/2017,30.74,15.54,8.405950273,0.29
9/4/2017,21.14,9.94,6.435060217,0
9/5/2017,17.74,7.54,5.263078947,3.48
9/6/2017,20.64,7.94,5.059644256,0.07
9/7/2017,25.04,10.74,4.827007354,0
9/8/2017,23.14,10.14,4.775981575,0
9/9/2017,21.84,8.64,3.905124838,0
9/10/2017,22.14,9.14,4.623851209,0
9/11/2017,23.94,12.94,6.628725368,3.5
9/12/2017,17.84,13.04,4.081666326,4.6
9/13/2017,25.84,13.54,3.962322551,0
9/14/2017,28.84,15.34,4.177319715,0
9/15/2017,28.84,17.34,4.738143096,0.04
9/16/2017,28.94,18.84,4.517742799,16.48
9/17/2017,27.84,15.24,3.324154028,12.71
9/18/2017,28.74,18.34,2.549509757,3.74
9/19/2017,31.84,18.64,5.75847202,0
9/20/2017,31.94,21.34,4.767598976,4.23
9/21/2017,31.54,20.74,3.50142828,0
9/22/2017,31.04,20.64,3.535533906,0
9/23/2017,30.94,19.84,3.940812099,0
9/24/2017,29.84,18.24,2.692582404,0
9/25/2017,30.64,20.24,3.383784863,0
9/26/2017,22.84,12.94,5.980802622,0
9/27/2017,21.94,10.24,3.712142239,0
9/28/2017,23.54,10.64,5.360037313,0
9/29/2017,20.14,8.04,4.517742799,0
9/30/2017,20.14,7.84,5.240229003,0
10/1/2017,25.64,14.24,6.596969001,0
10/2/2017,23.74,17.34,7.334848328,1.35
10/3/2017,22.24,17.24,6.57951366,5.3
10/4/2017,23.84,16.74,2.690724809,15.83
10/5/2017,26.44,19.24,6.251399843,12.21
10/6/2017,26.54,14.84,11.16288493,11.84
10/7/2017,24.54,12.44,4.060788101,0
10/8/2017,26.44,15.14,2.954657341,0
10/9/2017,21.74,17.04,6.600757532,26.45
10/10/2017,18.84,12.44,6.313477647,1.01
10/11/2017,17.84,13.04,2.308679276,0.8
10/12/2017,22.94,10.24,4.825971405,0
10/13/2017,24.64,15.74,9.353608929,8.25
10/14/2017,23.34,8.84,9.900505038,16.57
10/15/2017,15.94,6.64,3.140063694,0
10/16/2017,19.14,8.34,6.735725648,0
10/17/2017,20.04,8.34,6.419501538,0
10/18/2017,23.14,10.84,4.701063709,0
10/19/2017,23.84,13.04,5.703507693,0
10/20/2017,24.04,14.34,8.23893197,0
10/21/2017,20.64,12.04,10.2420701,10.31
10/22/2017,18.44,9.84,7.621679605,1.47
10/23/2017,9.04,4.64,8.709190548,9.91
10/24/2017,9.74,2.24,5.20096145,2.61
10/25/2017,16.74,4.24,8.008120878,0
10/26/2017,12.24,2.94,6.30634601,0.07
10/27/2017,4.94,0.34,5.015974482,0.74
10/28/2017,8.64,-0.76,4.810405388,0.06
10/29/2017,10.54,2.94,9.610411021,0.05
10/30/2017,6.14,-0.36,5.68594759,0
10/31/2017,13.34,1.74,7.324616031,3.16
11/1/2017,17.54,11.34,6.280127387,9.82
11/2/2017,12.94,5.84,5.688585061,0
11/3/2017,16.34,7.04,5.507267925,2.1
11/4/2017,21.24,11.14,7.130918594,45.19
