Date,Max Hourly Temp (C),Min Hourly Temp (C),Max Wind Speed (m/s),Daily Precip (mm)
6/13/2012,25.555555555555557,11.11111111111111,4.91744,0.0
6/14/2012,29.444444444444443,12.777777777777779,5.81152,0.0
6/15/2012,31.666666666666668,13.333333333333334,4.91744,0.0
6/16/2012,32.77777777777778,17.77777777777778,10.72896,0.0
6/17/2012,28.88888888888889,20.555555555555557,4.91744,3.2999999999999994
6/18/2012,31.666666666666668,21.666666666666668,9.83488,0.0
6/19/2012,31.666666666666668,21.11111111111111,7.59968,0.0
6/20/2012,31.666666666666668,21.11111111111111,7.59968,0.0
6/21/2012,28.88888888888889,17.77777777777778,8.9408,4.0
6/22/2012,28.333333333333332,14.444444444444445,4.02336,0.0
6/23/2012,28.88888888888889,15.0,2.68224,0.0
6/24/2012,30.0,17.22222222222222,2.68224,0.0
6/25/2012,27.22222222222222,15.555555555555555,8.04672,0.0
6/26/2012,27.77777777777778,11.666666666666666,5.81152,0.0
6/27/2012,31.11111111111111,12.777777777777779,6.7056,0.0
6/28/2012,36.666666666666664,18.333333333333332,7.15264,0.0
6/29/2012,37.22222222222222,22.77777777777778,5.81152,0.0
6/30/2012,32.77777777777778,21.11111111111111,6.7056,0.0
7/1/2012,32.77777777777778,22.22222222222222,4.91744,0.0
7/2/2012,36.111111111111114,21.11111111111111,5.81152,0.0
7/3/2012,33.888888888888886,20.0,4.02336,0.0
7/4/2012,35.55555555555556,22.22222222222222,4.02336,0.0
7/5/2012,37.77777777777778,21.11111111111111,4.91744,0.0
7/6/2012,37.77777777777778,22.22222222222222,3.57632,0.0
7/7/2012,37.77777777777778,23.88888888888889,5.81152,0.0
7/8/2012,30.555555555555557,20.555555555555557,8.04672,0.0
7/9/2012,31.666666666666668,20.0,4.91744,0.0
7/10/2012,31.666666666666668,20.555555555555557,7.59968,0.0
7/11/2012,32.22222222222222,18.88888888888889,5.81152,0.0
7/12/2012,33.888888888888886,17.77777777777778,4.4704,0.0
7/13/2012,32.77777777777778,17.77777777777778,3.57632,0.0
7/14/2012,27.77777777777778,18.88888888888889,5.81152,0.0
7/15/2012,32.22222222222222,19.444444444444443,4.02336,0.0
7/16/2012,33.888888888888886,21.666666666666668,4.4704,0.0
7/17/2012,34.44444444444444,22.22222222222222,4.91744,0.0
7/18/2012,37.22222222222222,22.22222222222222,4.4704,0.0
7/19/2012,35.55555555555556,23.333333333333332,8.04672,0.0
7/20/2012,28.333333333333332,20.0,6.25856,0.0
7/21/2012,31.666666666666668,16.666666666666668,3.12928,0.0
7/22/2012,33.333333333333336,18.88888888888889,4.4704,0.0
7/23/2012,36.666666666666664,22.77777777777778,6.25856,0.0
7/24/2012,33.888888888888886,23.88888888888889,4.4704,0.0
7/25/2012,37.77777777777778,22.77777777777778,6.25856,0.0
7/26/2012,31.11111111111111,19.444444444444443,6.7056,0.0
7/27/2012,31.11111111111111,17.22222222222222,8.9408,0.0
7/28/2012,30.555555555555557,16.11111111111111,5.81152,0.0
7/29/2012,30.0,15.0,3.57632,0.0
7/30/2012,32.22222222222222,17.77777777777778,4.02336,0.0
7/31/2012,35.55555555555556,19.444444444444443,8.04672,0.0
8/1/2012,32.77777777777778,18.333333333333332,5.81152,0.0
8/2/2012,35.55555555555556,15.555555555555555,6.7056,0.0
8/3/2012,33.888888888888886,18.333333333333332,4.91744,0.0
8/4/2012,34.44444444444444,22.22222222222222,8.04672,0.0
8/5/2012,29.444444444444443,18.88888888888889,6.7056,17.6
8/6/2012,30.555555555555557,16.11111111111111,2.68224,0.0
8/7/2012,33.888888888888886,14.444444444444445,3.12928,0.0
8/8/2012,34.44444444444444,17.77777777777778,8.04672,1.0
8/9/2012,31.666666666666668,18.88888888888889,6.25856,1.1102230246251565e-16
8/10/2012,25.555555555555557,12.222222222222221,8.04672,2.1
8/11/2012,26.666666666666668,9.444444444444445,6.7056,0.0
8/12/2012,27.22222222222222,12.222222222222221,3.57632,0.0
8/13/2012,21.666666666666668,17.22222222222222,4.02336,8.3
8/14/2012,27.22222222222222,15.555555555555555,4.02336,0.0
8/15/2012,30.0,14.444444444444445,4.02336,0.0
8/16/2012,23.88888888888889,17.22222222222222,14.30528,28.700000000000003
8/17/2012,23.88888888888889,11.666666666666666,4.4704,0.3
8/18/2012,25.0,10.0,2.68224,0.0
8/19/2012,25.0,12.777777777777779,4.4704,0.0
8/20/2012,26.11111111111111,11.11111111111111,4.4704,0.0
8/21/2012,27.22222222222222,11.666666666666666,4.4704,0.0
8/22/2012,30.555555555555557,11.666666666666666,3.57632,0.0
8/23/2012,32.22222222222222,14.444444444444445,4.4704,0.0
8/24/2012,33.888888888888886,15.555555555555555,3.57632,0.0
8/25/2012,33.333333333333336,16.11111111111111,7.15264,0.0
8/26/2012,30.555555555555557,17.77777777777778,7.15264,0.0
8/27/2012,30.0,17.77777777777778,6.7056,21.299999999999994
8/28/2012,30.0,16.666666666666668,3.57632,0.0
8/29/2012,30.0,16.666666666666668,3.12928,0.0
8/30/2012,33.333333333333336,15.555555555555555,4.91744,0.0
8/31/2012,29.444444444444443,18.88888888888889,4.91744,0.0
9/1/2012,27.77777777777778,22.77777777777778,7.15264,40.199999999999996
9/2/2012,25.0,22.22222222222222,7.59968,27.199999999999996
9/3/2012,30.0,21.666666666666668,6.25856,0.39999999999999997
9/4/2012,32.77777777777778,19.444444444444443,2.68224,0.0
9/5/2012,27.22222222222222,19.444444444444443,8.04672,2.6
9/6/2012,31.11111111111111,17.77777777777778,3.57632,0.3
9/7/2012,23.88888888888889,16.11111111111111,7.59968,21.3
9/8/2012,21.666666666666668,12.222222222222221,7.15264,1.1
9/9/2012,22.77777777777778,12.222222222222221,6.25856,0.0
9/10/2012,25.555555555555557,8.88888888888889,3.12928,0.0
9/11/2012,28.333333333333332,11.11111111111111,6.25856,0.0
9/12/2012,30.555555555555557,13.88888888888889,5.81152,0.0
9/13/2012,28.88888888888889,15.0,8.9408,0.0
9/14/2012,22.77777777777778,11.666666666666666,6.25856,7.2
9/15/2012,25.0,9.444444444444445,3.12928,0.0
9/16/2012,26.666666666666668,10.0,4.4704,0.0
9/17/2012,25.555555555555557,12.222222222222221,5.81152,0.0
9/18/2012,18.333333333333332,5.0,8.04672,2.5
9/19/2012,22.22222222222222,3.888888888888889,8.9408,0.0
9/20/2012,24.444444444444443,8.88888888888889,6.25856,0.0
9/21/2012,25.555555555555557,8.333333333333334,8.04672,24.8
9/22/2012,15.555555555555555,4.444444444444445,10.72896,2.0
9/23/2012,18.333333333333332,3.3333333333333335,6.25856,0.0
9/24/2012,21.666666666666668,1.6666666666666667,7.59968,0.0
9/25/2012,21.11111111111111,12.777777777777779,7.59968,5.6000000000000005
9/26/2012,22.77777777777778,15.0,7.59968,1.5
9/27/2012,23.88888888888889,13.333333333333334,6.25856,0.0
9/28/2012,22.22222222222222,10.0,5.81152,0.0
9/29/2012,25.0,7.777777777777778,4.4704,0.0
9/30/2012,22.22222222222222,9.444444444444445,6.25856,0.0
10/1/2012,17.77777777777778,10.0,4.91744,0.0
10/2/2012,16.666666666666668,12.222222222222221,7.59968,5.8
10/3/2012,22.22222222222222,12.777777777777779,6.25856,1.7000000000000002
10/4/2012,27.22222222222222,10.555555555555555,10.28192,0.30000000000000004
10/5/2012,10.555555555555555,2.2222222222222223,5.81152,18.0
10/6/2012,11.11111111111111,0.0,6.7056,1.0
10/7/2012,10.0,-0.5555555555555556,4.4704,0.0
10/8/2012,14.444444444444445,-2.2222222222222223,8.04672,0.0
10/9/2012,18.333333333333332,5.0,9.83488,0.0
10/10/2012,12.222222222222221,0.0,7.59968,0.09999999999999998
10/11/2012,17.77777777777778,1.1111111111111112,8.9408,0.0
10/12/2012,16.11111111111111,6.666666666666667,8.04672,0.0
10/13/2012,20.0,7.777777777777778,8.9408,1.9999999999999996
10/14/2012,22.22222222222222,9.444444444444445,16.09344,1.0
10/15/2012,16.666666666666668,5.0,7.15264,0.0
10/16/2012,22.77777777777778,3.3333333333333335,11.176,0.0
10/17/2012,20.0,11.666666666666666,11.176,0.0
10/18/2012,13.88888888888889,6.666666666666667,11.62304,12.700000000000003
10/19/2012,10.0,7.777777777777778,8.04672,3.1999999999999984
10/20/2012,13.88888888888889,6.111111111111111,4.91744,12.000000000000002
10/21/2012,22.22222222222222,3.888888888888889,6.7056,0.0
10/22/2012,20.0,16.11111111111111,8.04672,15.600000000000001
10/23/2012,21.11111111111111,16.11111111111111,7.59968,5.6000000000000005
10/24/2012,25.555555555555557,15.0,7.15264,0.0
10/25/2012,25.555555555555557,7.222222222222222,12.51712,0.0
10/26/2012,9.444444444444445,2.7777777777777777,9.38784,13.100000000000001
10/27/2012,10.555555555555555,1.1111111111111112,8.04672,0.0
10/28/2012,10.0,1.1111111111111112,8.9408,0.0
10/29/2012,11.666666666666666,0.5555555555555556,9.38784,0.0
10/30/2012,10.0,2.2222222222222223,12.51712,0.0
10/31/2012,10.0,-1.6666666666666667,9.83488,0.0
11/1/2012,13.333333333333334,-2.7777777777777777,6.7056,0.0
11/2/2012,10.555555555555555,0.5555555555555556,6.7056,0.0
11/3/2012,5.555555555555555,-1.1111111111111112,6.7056,3.5
11/4/2012,8.88888888888889,-1.1111111111111112,4.02336,0.0
11/5/2012,7.777777777777778,-1.1111111111111112,4.91744,0.0
11/6/2012,7.222222222222222,-1.1111111111111112,3.57632,1.7000000000000002
11/7/2012,7.222222222222222,3.888888888888889,4.4704,0.8999999999999999
11/8/2012,9.444444444444445,2.2222222222222223,4.4704,0.0
11/9/2012,17.22222222222222,2.2222222222222223,8.9408,0.0
11/10/2012,23.333333333333332,11.11111111111111,11.62304,0.0
11/11/2012,19.444444444444443,6.111111111111111,15.19936,0.0
11/12/2012,5.0,-1.6666666666666667,10.28192,19.099999999999998
11/13/2012,5.0,-4.444444444444445,3.57632,0.0
11/14/2012,6.111111111111111,-2.7777777777777777,4.91744,0.0
11/15/2012,8.333333333333334,-3.888888888888889,2.68224,0.0
11/16/2012,11.11111111111111,-1.6666666666666667,3.12928,0.0
11/17/2012,12.777777777777779,-2.2222222222222223,4.4704,0.0
11/18/2012,15.0,-1.1111111111111112,4.02336,0.0
11/19/2012,14.444444444444445,1.1111111111111112,5.81152,0.0
11/20/2012,15.555555555555555,8.333333333333334,3.57632,0.0
11/21/2012,16.11111111111111,2.2222222222222223,4.02336,0.0
11/22/2012,16.11111111111111,6.666666666666667,10.72896,0.0
11/23/2012,6.666666666666667,-6.111111111111111,15.19936,2.4
11/24/2012,-1.1111111111111112,-5.0,6.25856,0.0
11/25/2012,7.777777777777778,-1.1111111111111112,7.15264,0.0
11/26/2012,6.666666666666667,-1.6666666666666667,6.7056,0.0
11/27/2012,2.7777777777777777,-7.222222222222222,4.4704,0.0
11/28/2012,8.333333333333334,-6.111111111111111,4.4704,0.0
11/29/2012,11.666666666666666,-2.7777777777777777,8.9408,0.0
11/30/2012,15.555555555555555,1.6666666666666667,7.59968,0.0
12/1/2012,17.22222222222222,1.1111111111111112,9.83488,0.0
12/2/2012,19.444444444444443,11.666666666666666,8.04672,0.0
12/3/2012,21.666666666666668,14.444444444444445,12.96416,0.0
12/4/2012,15.555555555555555,2.7777777777777777,7.15264,6.2
12/5/2012,7.222222222222222,0.5555555555555556,5.81152,0.0
12/6/2012,10.0,-1.1111111111111112,4.4704,0.0
12/7/2012,8.333333333333334,6.111111111111111,6.7056,7.8
12/8/2012,7.222222222222222,3.888888888888889,6.25856,0.19999999999999993
12/9/2012,10.0,3.888888888888889,7.59968,7.1000000000000005
12/10/2012,3.888888888888889,-2.2222222222222223,8.9408,0.0
12/11/2012,1.6666666666666667,-6.666666666666667,7.59968,0.0
12/12/2012,6.666666666666667,-6.111111111111111,4.4704,0.0
12/13/2012,7.777777777777778,-1.6666666666666667,9.38784,0.0
12/14/2012,10.555555555555555,-1.6666666666666667,4.02336,0.0
12/15/2012,11.666666666666666,3.3333333333333335,9.83488,5.800000000000002
12/16/2012,10.555555555555555,3.888888888888889,7.59968,0.0
12/17/2012,3.888888888888889,1.6666666666666667,4.4704,0.39999999999999997
12/18/2012,8.333333333333334,1.1111111111111112,10.72896,0.7
12/19/2012,6.111111111111111,1.6666666666666667,9.83488,0.0
12/20/2012,11.666666666666666,-3.888888888888889,20.56384,19.9
12/21/2012,-2.7777777777777777,-8.88888888888889,15.19936,1.4999999999999998
12/22/2012,0.0,-11.666666666666666,4.91744,0.0
12/23/2012,2.7777777777777777,-5.555555555555555,5.81152,0.0
12/24/2012,0.0,-2.7777777777777777,8.04672,0.0
12/25/2012,2.2222222222222223,-2.7777777777777777,8.9408,0.0
12/26/2012,0.0,-2.2222222222222223,12.96416,0.0
12/27/2012,-0.5555555555555556,-2.7777777777777777,4.91744,0.0
12/28/2012,0.0,-1.6666666666666667,4.91744,0.0
12/29/2012,-0.5555555555555556,-8.88888888888889,9.83488,0.0
12/30/2012,2.2222222222222223,-10.0,7.59968,0.0
12/31/2012,1.6666666666666667,-5.0,7.15264,2.0999999999999996
1/1/2013,-5.555555555555555,-13.88888888888889,6.25856,0.0
1/2/2013,-5.555555555555555,-16.666666666666668,6.25856,0.0
1/3/2013,-0.5555555555555556,-10.0,7.15264,0.0
1/4/2013,0.0,-12.222222222222221,8.04672,0.0
1/5/2013,1.1111111111111112,-8.333333333333334,6.7056,0.0
1/6/2013,1.6666666666666667,-8.88888888888889,10.28192,0.0
1/7/2013,2.7777777777777777,-9.444444444444445,9.38784,0.0
1/8/2013,6.666666666666667,-3.888888888888889,6.7056,0.0
1/9/2013,10.0,-2.2222222222222223,6.7056,0.0
1/10/2013,8.88888888888889,-2.2222222222222223,7.15264,2.1
1/11/2013,13.333333333333334,9.444444444444445,9.83488,7.9
1/12/2013,13.88888888888889,0.0,10.72896,0.3
1/13/2013,0.0,-8.88888888888889,8.9408,19.39999999999999
1/14/2013,-3.888888888888889,-10.0,4.4704,0.0
1/15/2013,-1.6666666666666667,-9.444444444444445,6.25856,0.0
1/16/2013,2.2222222222222223,-7.777777777777778,8.9408,0.0
1/17/2013,2.2222222222222223,-7.222222222222222,8.04672,0.0
1/18/2013,3.888888888888889,-7.777777777777778,12.96416,0.0
1/19/2013,11.11111111111111,1.1111111111111112,12.51712,0.0
1/20/2013,2.2222222222222223,-7.222222222222222,12.51712,0.0
1/21/2013,-7.222222222222222,-14.444444444444445,11.62304,0.0
1/22/2013,-9.444444444444445,-16.11111111111111,8.9408,0.0
1/23/2013,0.5555555555555556,-11.666666666666666,11.176,0.0
1/24/2013,-3.888888888888889,-13.333333333333334,8.9408,0.0
1/25/2013,1.1111111111111112,-7.222222222222222,7.15264,0.7
1/26/2013,0.0,-10.555555555555555,4.91744,0.0
1/27/2013,6.111111111111111,-6.666666666666667,8.9408,1.7000000000000002
1/28/2013,13.333333333333334,6.111111111111111,9.83488,0.4
1/29/2013,16.11111111111111,11.11111111111111,11.176,0.0
1/30/2013,12.222222222222221,-5.0,13.85824,22.2
1/31/2013,-3.888888888888889,-13.88888888888889,13.4112,0.0
2/1/2013,-6.111111111111111,-15.555555555555555,10.28192,0.0
2/2/2013,-1.6666666666666667,-10.0,7.59968,0.30000000000000016
2/3/2013,-2.7777777777777777,-8.88888888888889,10.72896,0.0
2/4/2013,5.555555555555555,-6.111111111111111,7.59968,0.0
2/5/2013,4.444444444444445,-5.555555555555555,8.9408,0.0
2/6/2013,5.555555555555555,-2.2222222222222223,5.81152,0.0
2/7/2013,11.666666666666666,-1.1111111111111112,10.28192,1.8
2/8/2013,1.1111111111111112,-2.7777777777777777,10.72896,2.4999999999999996
2/9/2013,4.444444444444445,-1.6666666666666667,5.81152,0.0
2/10/2013,10.555555555555555,1.1111111111111112,12.96416,11.900000000000002
2/11/2013,6.111111111111111,-1.6666666666666667,14.30528,0.0
2/12/2013,1.1111111111111112,-5.0,4.4704,0.0
2/13/2013,9.444444444444445,-2.7777777777777777,7.59968,0.0
2/14/2013,7.222222222222222,-0.5555555555555556,11.62304,0.0
2/15/2013,1.1111111111111112,-5.0,8.9408,0.0
2/16/2013,-2.2222222222222223,-8.88888888888889,8.04672,0.0
2/17/2013,2.2222222222222223,-11.666666666666666,6.25856,0.0
2/18/2013,12.222222222222221,-1.6666666666666667,13.85824,0.30000000000000004
2/19/2013,-1.6666666666666667,-7.777777777777778,14.30528,7.8000000000000025
2/20/2013,-3.888888888888889,-12.777777777777779,7.59968,0.0
2/21/2013,-0.5555555555555556,-9.444444444444445,12.51712,2.0
2/22/2013,1.6666666666666667,-2.7777777777777777,8.9408,1.9999999999999996
2/23/2013,-2.2222222222222223,-7.777777777777778,5.81152,0.0
2/24/2013,1.6666666666666667,-9.444444444444445,3.57632,0.0
2/25/2013,6.666666666666667,-3.888888888888889,8.9408,0.0
2/26/2013,2.2222222222222223,0.5555555555555556,11.176,30.3
2/27/2013,1.1111111111111112,0.0,9.38784,0.10000000000000014
2/28/2013,2.7777777777777777,-0.5555555555555556,8.04672,0.0
3/1/2013,-0.5555555555555556,-3.3333333333333335,7.59968,0.0
3/2/2013,-0.5555555555555556,-6.666666666666667,7.59968,0.0
3/3/2013,1.1111111111111112,-8.88888888888889,3.57632,0.0
3/4/2013,1.6666666666666667,-3.3333333333333335,10.28192,0.0
3/5/2013,2.2222222222222223,-2.2222222222222223,13.85824,4.8
3/6/2013,-0.5555555555555556,-2.7777777777777777,11.62304,0.0
3/7/2013,1.1111111111111112,-2.7777777777777777,4.4704,0.0
3/8/2013,6.111111111111111,-4.444444444444445,6.7056,0.0
3/9/2013,10.555555555555555,1.1111111111111112,9.83488,0.0
3/10/2013,15.0,8.88888888888889,9.83488,1.6
3/11/2013,9.444444444444445,0.0,10.72896,0.7000000000000001
3/12/2013,5.555555555555555,-2.2222222222222223,13.85824,0.4
3/13/2013,1.6666666666666667,-4.444444444444445,9.83488,0.0
3/14/2013,4.444444444444445,-6.666666666666667,6.7056,0.0
3/15/2013,13.333333333333334,-2.2222222222222223,4.4704,0.0
3/16/2013,5.555555555555555,0.5555555555555556,10.28192,0.0
3/17/2013,5.0,0.0,8.9408,0.0
3/18/2013,4.444444444444445,-2.7777777777777777,13.85824,1.0
3/19/2013,5.555555555555555,-5.555555555555555,11.62304,0.0
3/20/2013,-1.1111111111111112,-6.666666666666667,12.51712,0.0
3/21/2013,1.6666666666666667,-10.0,5.81152,0.0
3/22/2013,6.666666666666667,-7.777777777777778,3.12928,0.0
3/23/2013,10.0,0.5555555555555556,8.9408,0.0
3/24/2013,1.1111111111111112,-1.1111111111111112,10.72896,5.7
3/25/2013,1.1111111111111112,-2.2222222222222223,11.176,1.299999999999999
3/26/2013,2.2222222222222223,-1.6666666666666667,6.7056,0.0
3/27/2013,3.888888888888889,-3.3333333333333335,4.02336,0.0
3/28/2013,7.222222222222222,-5.0,3.12928,0.0
3/29/2013,12.777777777777779,0.5555555555555556,3.57632,0.0
3/30/2013,13.333333333333334,0.5555555555555556,7.15264,0.0
3/31/2013,16.11111111111111,3.888888888888889,9.38784,0.0
4/1/2013,7.222222222222222,-2.7777777777777777,8.9408,0.0
4/2/2013,8.88888888888889,-5.0,7.15264,0.0
4/3/2013,9.444444444444445,-4.444444444444445,6.25856,0.0
4/4/2013,14.444444444444445,-1.6666666666666667,3.57632,0.0
4/5/2013,16.11111111111111,1.1111111111111112,6.7056,0.0
4/6/2013,22.77777777777778,3.888888888888889,16.54048,0.0
4/7/2013,22.77777777777778,7.222222222222222,9.83488,0.0
4/8/2013,23.333333333333332,13.88888888888889,11.62304,0.19999999999999996
4/9/2013,25.0,13.333333333333334,14.30528,0.0
4/10/2013,22.22222222222222,7.777777777777778,10.28192,4.5
4/11/2013,14.444444444444445,3.888888888888889,9.38784,18.299999999999994
4/12/2013,6.666666666666667,2.7777777777777777,11.62304,0.0
4/13/2013,10.555555555555555,3.888888888888889,10.28192,0.0
4/14/2013,23.333333333333332,5.555555555555555,11.62304,1.0
4/15/2013,18.88888888888889,8.88888888888889,9.83488,3.6999999999999993
4/16/2013,11.11111111111111,7.222222222222222,7.59968,24.199999999999996
4/17/2013,22.77777777777778,7.222222222222222,8.9408,2.5999999999999996
4/18/2013,21.11111111111111,5.0,13.4112,35.8
4/19/2013,5.0,1.6666666666666667,12.51712,8.000000000000004
4/20/2013,7.777777777777778,-0.5555555555555556,4.4704,0.0
4/21/2013,12.777777777777779,1.1111111111111112,7.59968,0.0
4/22/2013,20.0,3.3333333333333335,7.15264,0.0
4/23/2013,14.444444444444445,4.444444444444445,8.9408,0.8999999999999999
4/24/2013,8.88888888888889,2.7777777777777777,8.9408,12.200000000000003
4/25/2013,12.777777777777779,2.2222222222222223,10.72896,0.0
4/26/2013,16.666666666666668,2.2222222222222223,8.04672,0.0
4/27/2013,16.666666666666668,6.666666666666667,8.04672,5.0
4/28/2013,15.555555555555555,11.11111111111111,5.81152,7.8
4/29/2013,22.22222222222222,7.222222222222222,9.38784,0.09999999999999998
4/30/2013,28.333333333333332,13.333333333333334,8.9408,0.0
5/1/2013,28.333333333333332,12.777777777777779,6.7056,0.0
5/2/2013,26.11111111111111,8.88888888888889,9.38784,2.1999999999999997
5/3/2013,21.666666666666668,7.777777777777778,9.83488,3.4999999999999987
5/4/2013,16.666666666666668,12.222222222222221,7.59968,2.9
5/5/2013,18.88888888888889,11.666666666666666,6.7056,2.699999999999999
5/6/2013,20.555555555555557,12.222222222222221,6.25856,0.0
5/7/2013,24.444444444444443,12.777777777777779,4.02336,0.0
5/8/2013,26.666666666666668,12.777777777777779,3.12928,0.0
5/9/2013,19.444444444444443,14.444444444444445,7.59968,21.300000000000004
5/10/2013,18.88888888888889,9.444444444444445,6.25856,3.3999999999999995
5/11/2013,17.77777777777778,4.444444444444445,12.96416,0.0
5/12/2013,14.444444444444445,1.6666666666666667,8.9408,0.0
5/13/2013,19.444444444444443,3.3333333333333335,6.7056,0.0
5/14/2013,31.11111111111111,12.222222222222221,9.83488,0.0
5/15/2013,30.555555555555557,18.333333333333332,11.62304,0.0
5/16/2013,28.333333333333332,17.77777777777778,7.15264,0.0
5/17/2013,28.333333333333332,13.88888888888889,7.15264,0.0
5/18/2013,27.22222222222222,15.0,5.81152,0.0
5/19/2013,32.77777777777778,15.0,9.83488,0.0
5/20/2013,32.22222222222222,17.77777777777778,11.176,0.0
5/21/2013,27.22222222222222,17.77777777777778,10.28192,4.7
5/22/2013,24.444444444444443,16.11111111111111,9.83488,5.6
5/23/2013,16.11111111111111,6.666666666666667,10.28192,3.3
5/24/2013,20.0,4.444444444444445,6.25856,0.0
5/25/2013,16.666666666666668,7.777777777777778,6.7056,1.3
5/26/2013,17.77777777777778,11.11111111111111,7.59968,8.700000000000001
5/27/2013,25.555555555555557,15.0,9.38784,7.3
5/28/2013,27.22222222222222,17.77777777777778,12.51712,0.09999999999999998
5/29/2013,30.555555555555557,18.333333333333332,10.72896,0.0
5/30/2013,31.11111111111111,18.88888888888889,14.75232,0.0
5/31/2013,25.0,17.77777777777778,12.96416,5.2
6/1/2013,22.22222222222222,16.11111111111111,10.28192,12.5
6/2/2013,19.444444444444443,12.222222222222221,6.7056,5.800000000000001
6/3/2013,19.444444444444443,10.0,5.81152,0.0
6/4/2013,23.333333333333332,10.555555555555555,6.7056,0.0
6/5/2013,27.22222222222222,14.444444444444445,4.4704,0.0
6/6/2013,26.666666666666668,16.666666666666668,7.15264,0.0
6/7/2013,23.333333333333332,13.88888888888889,4.91744,0.0
6/8/2013,26.666666666666668,11.666666666666666,4.02336,0.0
6/9/2013,28.88888888888889,16.666666666666668,8.04672,0.0
6/10/2013,26.666666666666668,16.11111111111111,6.25856,0.0
6/11/2013,30.555555555555557,15.0,7.59968,0.0
6/12/2013,35.55555555555556,21.11111111111111,10.72896,0.0
6/13/2013,28.333333333333332,16.666666666666668,8.9408,0.0
6/14/2013,27.77777777777778,12.777777777777779,4.91744,0.0
6/15/2013,28.333333333333332,18.333333333333332,8.9408,0.0
6/16/2013,27.22222222222222,19.444444444444443,8.04672,7.800000000000001
6/17/2013,30.0,18.333333333333332,5.81152,0.0
6/18/2013,30.0,17.22222222222222,7.59968,0.0
6/19/2013,28.88888888888889,16.11111111111111,4.91744,0.0
6/20/2013,31.11111111111111,17.77777777777778,5.81152,0.0
6/21/2013,32.22222222222222,20.0,6.7056,0.0
6/22/2013,30.0,18.88888888888889,8.9408,10.600000000000001
6/23/2013,27.22222222222222,19.444444444444443,8.04672,0.0
6/24/2013,31.11111111111111,18.88888888888889,6.25856,0.0
6/25/2013,31.11111111111111,18.88888888888889,7.59968,0.0
6/26/2013,,,,41.49999999999999
6/27/2013,31.11111111111111,21.666666666666668,8.04672,0.3
6/28/2013,28.333333333333332,18.88888888888889,8.9408,0.0
6/29/2013,23.333333333333332,17.22222222222222,6.25856,8.3
6/30/2013,23.88888888888889,17.22222222222222,7.59968,0.0
7/1/2013,25.0,17.22222222222222,8.04672,0.0
7/2/2013,20.555555555555557,16.666666666666668,6.7056,0.40000000000000013
7/3/2013,23.88888888888889,15.555555555555555,2.68224,5.4
7/4/2013,26.11111111111111,14.444444444444445,5.81152,0.0
7/5/2013,27.22222222222222,16.666666666666668,4.4704,0.3
7/6/2013,25.0,19.444444444444443,4.02336,0.0
7/7/2013,30.0,18.333333333333332,6.25856,0.0
7/8/2013,30.0,21.11111111111111,7.59968,0.0
7/9/2013,32.22222222222222,23.88888888888889,4.91744,0.0
7/10/2013,29.444444444444443,20.555555555555557,8.9408,22.400000000000002
7/11/2013,26.666666666666668,15.555555555555555,5.81152,0.0
7/12/2013,27.22222222222222,12.777777777777779,3.57632,0.0
7/13/2013,28.333333333333332,17.22222222222222,4.4704,0.0
7/14/2013,31.11111111111111,18.88888888888889,4.4704,0.0
7/15/2013,31.11111111111111,22.22222222222222,4.91744,0.0
7/16/2013,32.22222222222222,20.555555555555557,3.12928,0.0
7/17/2013,32.77777777777778,21.11111111111111,2.2352,0.0
7/18/2013,33.333333333333336,22.22222222222222,4.02336,0.0
7/19/2013,33.333333333333336,23.88888888888889,5.81152,0.0
7/20/2013,29.444444444444443,21.11111111111111,4.02336,0.0
7/21/2013,26.11111111111111,20.0,3.12928,0.09999999999999998
7/22/2013,28.88888888888889,20.0,3.57632,85.9
7/23/2013,28.88888888888889,17.77777777777778,6.25856,2.6999999999999997
7/24/2013,23.88888888888889,14.444444444444445,4.4704,0.0
7/25/2013,25.0,11.666666666666666,3.57632,0.0
7/26/2013,23.88888888888889,15.555555555555555,4.91744,0.0
7/27/2013,21.666666666666668,11.11111111111111,5.81152,0.8
7/28/2013,22.77777777777778,9.444444444444445,6.7056,0.0
7/29/2013,25.0,11.11111111111111,3.12928,0.0
7/30/2013,21.11111111111111,17.22222222222222,4.02336,6.3
7/31/2013,25.0,17.77777777777778,3.57632,0.6
8/1/2013,27.22222222222222,15.555555555555555,4.91744,0.3
8/2/2013,26.11111111111111,16.11111111111111,5.81152,0.0
8/3/2013,27.77777777777778,15.0,3.57632,1.5
8/4/2013,25.0,13.88888888888889,3.12928,0.0
8/5/2013,25.0,13.88888888888889,4.02336,0.0
8/6/2013,28.333333333333332,18.88888888888889,3.57632,0.0
8/7/2013,27.77777777777778,20.555555555555557,3.57632,0.0
8/8/2013,26.11111111111111,20.0,3.57632,0.0
8/9/2013,27.77777777777778,16.666666666666668,3.57632,0.0
8/10/2013,27.77777777777778,16.666666666666668,4.02336,0.0
8/11/2013,27.77777777777778,13.88888888888889,2.2352,0.0
8/12/2013,27.77777777777778,17.22222222222222,4.4704,0.0
8/13/2013,23.88888888888889,12.777777777777779,5.81152,0.09999999999999998
8/14/2013,21.11111111111111,9.444444444444445,3.57632,0.0
8/15/2013,23.333333333333332,9.444444444444445,4.02336,0.0
8/16/2013,25.0,15.555555555555555,4.4704,0.0
